------+----------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File          Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
   60 |  1 PROGRAMD.S     51 | Code        | 00 |         |    3 | 00/0047 : F4 00 00    |             PEA   $0000          
   61 |  1 PROGRAMD.S     52 | Macro       | 00 |         |    0 | 00/004A               |             _NewHandle                 
   63 |  1 PROGRAMD.S     52 | Code        | 00 |         |    3 | 00/004A : A2 02 09    |             LDX   #$902          ; load tool call #
   64 |  1 PROGRAMD.S     52 | Code        | 00 |         |    4 | 00/004D : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
   65 |  1 PROGRAMD.S     53 | Code        | 00 |  2      |    3 | 00/0051 : 20 5F 20    |             JSR   L2027          
   66 |  1 PROGRAMD.S     54 | Code        | 00 |         |    1 | 00/0054 : 68          |             PLA                  
   67 |  1 PROGRAMD.S     55 | Code        | 00 |         |    2 | 00/0055 : 85 00       |             STA   $00            
   68 |  1 PROGRAMD.S     56 | Code        | 00 |         |    1 | 00/0057 : 68          |             PLA                  
   69 |  1 PROGRAMD.S     57 | Code        | 00 |         |    2 | 00/0058 : 85 02       |             STA   $02            
   70 |  1 PROGRAMD.S     58 | Code        | 00 |         |    2 | 00/005A : A7 00       |             LDA   [$00]          
   71 |  1 PROGRAMD.S     59 | Code        | 00 |  2      |    3 | 00/005C : 8D D5 1C    |             STA   L1C9D          
   72 |  1 PROGRAMD.S     60 | Code        | 00 |  2      |    3 | 00/005F : AD D5 1C    |             LDA   L1C9D          
   73 |  1 PROGRAMD.S     61 | Code        | 00 |         |    1 | 00/0062 : A8          |             TAY                  
   74 |  1 PROGRAMD.S     62 | Code        | 00 |         |    1 | 00/0063 : 18          |             CLC                  
   75 |  1 PROGRAMD.S     63 | Code        | 00 |         |    3 | 00/0064 : 69 00 01    |             ADC   #$0100         
   76 |  1 PROGRAMD.S     64 | Code        | 00 |  2      |    3 | 00/0067 : 8D D5 1C    |             STA   L1C9D          
   77 |  1 PROGRAMD.S     65 | Code        | 00 |         |    1 | 00/006A : 98          |             TYA                  
   78 |  1 PROGRAMD.S     66 | Code        | 00 |         |    1 | 00/006B : 48          |             PHA                  
   79 |  1 PROGRAMD.S     67 | Code        | 00 |         |    3 | 00/006C : F4 01 00    |             PEA   $0001          
   80 |  1 PROGRAMD.S     68 | Code        | 00 |         |    3 | 00/006F : F4 00 00    |             PEA   $0000          
   81 |  1 PROGRAMD.S     69 | Code        | 00 |         |    3 | 00/0072 : F4 40 01    |             PEA   $0140          
   82 |  1 PROGRAMD.S     70 | Code        | 00 |         |    3 | 00/0075 : F4 00 00    |             PEA   $0000          
   83 |  1 PROGRAMD.S     71 | Code        | 00 |         |    3 | 00/0078 : F4 C8 00    |             PEA   $00C8          
   84 |  1 PROGRAMD.S     72 | Code        | 00 |  2      |    3 | 00/007B : AD D1 1C    |             LDA   L1C99          
   85 |  1 PROGRAMD.S     73 | Code        | 00 |         |    1 | 00/007E : 48          |             PHA                  
   86 |  1 PROGRAMD.S     74 | Macro       | 00 |         |    0 | 00/007F               |             _EMStartUp                 
   88 |  1 PROGRAMD.S     74 | Code        | 00 |         |    3 | 00/007F : A2 06 02    |             LDX   #$206          ; load tool call #
   89 |  1 PROGRAMD.S     74 | Code        | 00 |         |    4 | 00/0082 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
   90 |  1 PROGRAMD.S     75 | Code        | 00 |  2      |    3 | 00/0086 : 20 5F 20    |             JSR   L2027          
   91 |  1 PROGRAMD.S     76 | Code        | 00 |  2      |    3 | 00/0089 : AC D5 1C    |             LDY   L1C9D          
   92 |  1 PROGRAMD.S     77 | Code        | 00 |         |    1 | 00/008C : 98          |             TYA                  
   93 |  1 PROGRAMD.S     78 | Code        | 00 |         |    1 | 00/008D : 18          |             CLC                  
   94 |  1 PROGRAMD.S     79 | Code        | 00 |         |    3 | 00/008E : 69 00 03    |             ADC   #$0300         
   95 |  1 PROGRAMD.S     80 | Code        | 00 |  2      |    3 | 00/0091 : 8D D5 1C    |             STA   L1C9D          
   96 |  1 PROGRAMD.S     81 | Code        | 00 |         |    1 | 00/0094 : 98          |             TYA                  
   97 |  1 PROGRAMD.S     82 | Code        | 00 |         |    1 | 00/0095 : 48          |             PHA                  
   98 |  1 PROGRAMD.S     83 | Code        | 00 |         |    3 | 00/0096 : F4 00 00    |             PEA   $0000          
   99 |  1 PROGRAMD.S     84 | Code        | 00 |         |    3 | 00/0099 : F4 00 00    |             PEA   $0000          
  100 |  1 PROGRAMD.S     85 | Code        | 00 |  2      |    3 | 00/009C : AD D1 1C    |             LDA   L1C99          
  101 |  1 PROGRAMD.S     86 | Code        | 00 |         |    1 | 00/009F : 48          |             PHA                  
  102 |  1 PROGRAMD.S     87 | Code        | 00 |  2      |    3 | 00/00A0 : 4C A5 00    |             JMP   L00A5          
  103 |  1 PROGRAMD.S     88 | Empty       | 00 |         |    0 | 00/00A3               |                                  
  104 |  1 PROGRAMD.S     89 | Data        | 00 |         |    2 | 00/00A3 : 00 00       | L00A3       DW    $0000          
  105 |  1 PROGRAMD.S     90 | Code        | 00 |         |    4 | 00/00A5 : AF 34 C0 E0 | L00A5       LDAL  $E0C034        
  106 |  1 PROGRAMD.S     91 | Code        | 00 |         |    3 | 00/00A9 : 29 F0 FF    |             AND   #$FFF0         
  107 |  1 PROGRAMD.S     92 | Code        | 00 |         |    3 | 00/00AC : 09 00 00    |             ORA   #$0000         
  108 |  1 PROGRAMD.S     93 | Code        | 00 |         |    4 | 00/00AF : 8F 34 C0 E0 |             STAL  $E0C034        
  109 |  1 PROGRAMD.S     94 | Code        | 00 |         |    3 | 00/00B3 : A9 00 00    |             LDA   #$0000         
  110 |  1 PROGRAMD.S     95 | Code        | 00 |  2      |    3 | 00/00B6 : 8D A3 00    |             STA   L00A3          
  111 |  1 PROGRAMD.S     96 | Code        | 00 |         |    1 | 00/00B9 : 0A          |             ASL                  
  112 |  1 PROGRAMD.S     97 | Code        | 00 |         |    1 | 00/00BA : 0A          |             ASL                  
  113 |  1 PROGRAMD.S     98 | Code        | 00 |         |    1 | 00/00BB : 0A          |             ASL                  
  114 |  1 PROGRAMD.S     99 | Code        | 00 |         |    1 | 00/00BC : 0A          |             ASL                  
  115 |  1 PROGRAMD.S    100 | Code        | 00 |  2      |    3 | 00/00BD : 0D A3 00    |             ORA   L00A3          
  116 |  1 PROGRAMD.S    101 | Code        | 00 |  2      |    3 | 00/00C0 : 8D A3 00    |             STA   L00A3          
  117 |  1 PROGRAMD.S    102 | Code        | 00 |         |    4 | 00/00C3 : AF 22 C0 E0 |             LDAL  $E0C022        
  118 |  1 PROGRAMD.S    103 | Code        | 00 |         |    3 | 00/00C7 : 29 00 FF    |             AND   #$FF00         
  119 |  1 PROGRAMD.S    104 | Code        | 00 |  2      |    3 | 00/00CA : 0D A3 00    |             ORA   L00A3          
  120 |  1 PROGRAMD.S    105 | Code        | 00 |         |    4 | 00/00CD : 8F 22 C0 E0 |             STAL  $E0C022        
  121 |  1 PROGRAMD.S    106 | Code        | 00 |         |    4 | 00/00D1 : AF 29 C0 E0 |             LDAL  $E0C029        
  122 |  1 PROGRAMD.S    107 | Code        | 00 |         |    3 | 00/00D5 : 29 00 FF    |             AND   #$FF00         
  123 |  1 PROGRAMD.S    108 | Code        | 00 |         |    3 | 00/00D8 : 09 01 00    |             ORA   #$0001         
  124 |  1 PROGRAMD.S    109 | Code        | 00 |         |    4 | 00/00DB : 8F 29 C0 E0 |             STAL  $E0C029        
  125 |  1 PROGRAMD.S    110 | Macro       | 00 |         |    0 | 00/00DF               |             _QDStartUp                 
  127 |  1 PROGRAMD.S    110 | Code        | 00 |         |    3 | 00/00DF : A2 04 02    |             LDX   #$204          ; load tool call #
  128 |  1 PROGRAMD.S    110 | Code        | 00 |         |    4 | 00/00E2 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  129 |  1 PROGRAMD.S    111 | Code        | 00 |  2      |    3 | 00/00E6 : 20 5F 20    |             JSR   L2027          
  130 |  1 PROGRAMD.S    112 | Macro       | 00 |         |    0 | 00/00E9               |             _PenNormal                 
  132 |  1 PROGRAMD.S    112 | Code        | 00 |         |    3 | 00/00E9 : A2 04 36    |             LDX   #$3604         ; load tool call #
  133 |  1 PROGRAMD.S    112 | Code        | 00 |         |    4 | 00/00EC : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  134 |  1 PROGRAMD.S    113 | Code        | 00 |         |    3 | 00/00F0 : F4 00 00    |             PEA   $0000          
  135 |  1 PROGRAMD.S    114 | Macro       | 00 |         |    0 | 00/00F3               |             _SetFontFlags                 
  137 |  1 PROGRAMD.S    114 | Code        | 00 |         |    3 | 00/00F3 : A2 04 98    |             LDX   #$9804         ; load tool call #
  138 |  1 PROGRAMD.S    114 | Code        | 00 |         |    4 | 00/00F6 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  139 |  1 PROGRAMD.S    115 | Code        | 00 |         |    3 | 00/00FA : F4 04 00    |             PEA   $0004          
  140 |  1 PROGRAMD.S    116 | Macro       | 00 |         |    0 | 00/00FD               |             _SetTextMode                 
  142 |  1 PROGRAMD.S    116 | Code        | 00 |         |    3 | 00/00FD : A2 04 9C    |             LDX   #$9C04         ; load tool call #
  143 |  1 PROGRAMD.S    116 | Code        | 00 |         |    4 | 00/0100 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  144 |  1 PROGRAMD.S    117 | Code        | 00 |         |    3 | 00/0104 : F4 0F 00    |             PEA   $000F          
  145 |  1 PROGRAMD.S    118 | Macro       | 00 |         |    0 | 00/0107               |             _SetForeColor                 
  147 |  1 PROGRAMD.S    118 | Code        | 00 |         |    3 | 00/0107 : A2 04 A0    |             LDX   #$A004         ; load tool call #
  148 |  1 PROGRAMD.S    118 | Code        | 00 |         |    4 | 00/010A : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  149 |  1 PROGRAMD.S    119 | Code        | 00 |         |    1 | 00/010E : 48          |             PHA                  
  150 |  1 PROGRAMD.S    120 | Code        | 00 |         |    1 | 00/010F : 48          |             PHA                  
  151 |  1 PROGRAMD.S    121 | Macro       | 00 |         |    0 | 00/0110               |             _NewRgn                 
  153 |  1 PROGRAMD.S    121 | Code        | 00 |         |    3 | 00/0110 : A2 04 67    |             LDX   #$6704         ; load tool call #
  154 |  1 PROGRAMD.S    121 | Code        | 00 |         |    4 | 00/0113 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  155 |  1 PROGRAMD.S    122 | Code        | 00 |  2      |    3 | 00/0117 : 20 5F 20    |             JSR   L2027          
  156 |  1 PROGRAMD.S    123 | Code        | 00 |         |    1 | 00/011A : 68          |             PLA                  
  157 |  1 PROGRAMD.S    124 | Code        | 00 |  2      |    3 | 00/011B : 8D C3 1C    |             STA   L1C8B          
  158 |  1 PROGRAMD.S    125 | Code        | 00 |         |    1 | 00/011E : 68          |             PLA                  
  159 |  1 PROGRAMD.S    126 | Code        | 00 |  2      |    3 | 00/011F : 8D C5 1C    |             STA   L1C8D          
  160 |  1 PROGRAMD.S    127 | Code        | 00 |  2      |    3 | 00/0122 : AD C5 1C    |             LDA   L1C8D          
  161 |  1 PROGRAMD.S    128 | Code        | 00 |         |    1 | 00/0125 : 48          |             PHA                  
  162 |  1 PROGRAMD.S    129 | Code        | 00 |  2      |    3 | 00/0126 : AD C3 1C    |             LDA   L1C8B          
  163 |  1 PROGRAMD.S    130 | Code        | 00 |         |    1 | 00/0129 : 48          |             PHA                  
  164 |  1 PROGRAMD.S    131 | Macro       | 00 |         |    0 | 00/012A               |             _GetClip                 
  166 |  1 PROGRAMD.S    131 | Code        | 00 |         |    3 | 00/012A : A2 04 25    |             LDX   #$2504         ; load tool call #
  167 |  1 PROGRAMD.S    131 | Code        | 00 |         |    4 | 00/012D : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  168 |  1 PROGRAMD.S    132 | Code        | 00 |  2      |    3 | 00/0131 : 20 5F 20    |             JSR   L2027          
  169 |  1 PROGRAMD.S    133 | Code        | 00 |         |    1 | 00/0134 : 48          |             PHA                  
  170 |  1 PROGRAMD.S    134 | Code        | 00 |         |    1 | 00/0135 : 48          |             PHA                  
  171 |  1 PROGRAMD.S    135 | Macro       | 00 |         |    0 | 00/0136               |             _NewRgn                 
  173 |  1 PROGRAMD.S    135 | Code        | 00 |         |    3 | 00/0136 : A2 04 67    |             LDX   #$6704         ; load tool call #
  174 |  1 PROGRAMD.S    135 | Code        | 00 |         |    4 | 00/0139 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  175 |  1 PROGRAMD.S    136 | Code        | 00 |  2      |    3 | 00/013D : 20 5F 20    |             JSR   L2027          
  176 |  1 PROGRAMD.S    137 | Code        | 00 |         |    1 | 00/0140 : 68          |             PLA                  
  177 |  1 PROGRAMD.S    138 | Code        | 00 |  2      |    3 | 00/0141 : 8D E3 1E    |             STA   L1EAB          
  178 |  1 PROGRAMD.S    139 | Code        | 00 |         |    1 | 00/0144 : 68          |             PLA                  
  179 |  1 PROGRAMD.S    140 | Code        | 00 |  2      |    3 | 00/0145 : 8D E5 1E    |             STA   L1EAB+2        
  180 |  1 PROGRAMD.S    141 | Code        | 00 |  2      |    3 | 00/0148 : AD E5 1E    |             LDA   L1EAB+2        
  181 |  1 PROGRAMD.S    142 | Code        | 00 |         |    1 | 00/014B : 48          |             PHA                  
  182 |  1 PROGRAMD.S    143 | Code        | 00 |  2      |    3 | 00/014C : AD E3 1E    |             LDA   L1EAB          
  183 |  1 PROGRAMD.S    144 | Code        | 00 |         |    1 | 00/014F : 48          |             PHA                  
  184 |  1 PROGRAMD.S    145 | Macro       | 00 |         |    0 | 00/0150               |             _GetClip                 
  186 |  1 PROGRAMD.S    145 | Code        | 00 |         |    3 | 00/0150 : A2 04 25    |             LDX   #$2504         ; load tool call #
  187 |  1 PROGRAMD.S    145 | Code        | 00 |         |    4 | 00/0153 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  188 |  1 PROGRAMD.S    146 | Code        | 00 |  2      |    3 | 00/0157 : 20 5F 20    |             JSR   L2027          
  189 |  1 PROGRAMD.S    147 | Code        | 00 |         |    1 | 00/015A : 48          |             PHA                  
  190 |  1 PROGRAMD.S    148 | Code        | 00 |         |    1 | 00/015B : 48          |             PHA                  
  191 |  1 PROGRAMD.S    149 | Code        | 00 |         |    3 | 00/015C : F4 00 00    |             PEA   $0000          
  192 |  1 PROGRAMD.S    150 | Code        | 00 |         |    3 | 00/015F : A9 00 80    |             LDA   #$8000         
  193 |  1 PROGRAMD.S    151 | Code        | 00 |         |    1 | 00/0162 : 48          |             PHA                  
  194 |  1 PROGRAMD.S    152 | Code        | 00 |  2      |    3 | 00/0163 : AD D3 1C    |             LDA   L1C9B          
  195 |  1 PROGRAMD.S    153 | Code        | 00 |         |    1 | 00/0166 : 48          |             PHA                  
  196 |  1 PROGRAMD.S    154 | Code        | 00 |         |    3 | 00/0167 : F4 00 01    |             PEA   $0100          
  197 |  1 PROGRAMD.S    155 | Code        | 00 |         |    3 | 00/016A : F4 00 00    |             PEA   $0000          
  198 |  1 PROGRAMD.S    156 | Code        | 00 |         |    3 | 00/016D : F4 00 00    |             PEA   $0000          
  199 |  1 PROGRAMD.S    157 | Macro       | 00 |         |    0 | 00/0170               |             _NewHandle                 
  201 |  1 PROGRAMD.S    157 | Code        | 00 |         |    3 | 00/0170 : A2 02 09    |             LDX   #$902          ; load tool call #
  202 |  1 PROGRAMD.S    157 | Code        | 00 |         |    4 | 00/0173 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  203 |  1 PROGRAMD.S    158 | Code        | 00 |  2      |    3 | 00/0177 : 20 5F 20    |             JSR   L2027          
  204 |  1 PROGRAMD.S    159 | Code        | 00 |         |    1 | 00/017A : 68          |             PLA                  
  205 |  1 PROGRAMD.S    160 | Code        | 00 |  2      |    3 | 00/017B : 8D 07 1D    |             STA   L1CCF          
  206 |  1 PROGRAMD.S    161 | Code        | 00 |         |    1 | 00/017E : 68          |             PLA                  
  207 |  1 PROGRAMD.S    162 | Code        | 00 |  2      |    3 | 00/017F : 8D 09 1D    |             STA   L1CD1          
  208 |  1 PROGRAMD.S    163 | Code        | 00 |         |    3 | 00/0182 : A9 00 80    |             LDA   #$8000         
  209 |  1 PROGRAMD.S    164 | Code        | 00 |  2      |    3 | 00/0185 : 8D 15 1D    |             STA   L1CDD          
  210 |  1 PROGRAMD.S    165 | Code        | 00 |         |    1 | 00/0188 : 48          |             PHA                  
  211 |  1 PROGRAMD.S    166 | Code        | 00 |         |    1 | 00/0189 : 48          |             PHA                  
  212 |  1 PROGRAMD.S    167 | Code        | 00 |         |    3 | 00/018A : F4 00 00    |             PEA   $0000          
  213 |  1 PROGRAMD.S    168 | Code        | 00 |         |    3 | 00/018D : A9 00 80    |             LDA   #$8000         
  214 |  1 PROGRAMD.S    169 | Code        | 00 |         |    1 | 00/0190 : 48          |             PHA                  
  215 |  1 PROGRAMD.S    170 | Code        | 00 |  2      |    3 | 00/0191 : AD D3 1C    |             LDA   L1C9B          
  216 |  1 PROGRAMD.S    171 | Code        | 00 |         |    1 | 00/0194 : 48          |             PHA                  
  217 |  1 PROGRAMD.S    172 | Code        | 00 |         |    3 | 00/0195 : F4 00 01    |             PEA   $0100          
  218 |  1 PROGRAMD.S    173 | Code        | 00 |         |    3 | 00/0198 : F4 00 00    |             PEA   $0000          
  219 |  1 PROGRAMD.S    174 | Code        | 00 |         |    3 | 00/019B : F4 00 00    |             PEA   $0000          
  220 |  1 PROGRAMD.S    175 | Macro       | 00 |         |    0 | 00/019E               |             _NewHandle                 
  222 |  1 PROGRAMD.S    175 | Code        | 00 |         |    3 | 00/019E : A2 02 09    |             LDX   #$902          ; load tool call #
  223 |  1 PROGRAMD.S    175 | Code        | 00 |         |    4 | 00/01A1 : 22 00 00 E1 |             JSL   $E10000        ; go to dispatcher
  224 |  1 PROGRAMD.S    176 | Code        | 00 |  2      |    3 | 00/01A5 : 20 5F 20    |             JSR   L2027          
  225 |  1 PROGRAMD.S    177 | Code        | 00 |         |    1 | 00/01A8 : 68          |             PLA                  
  226 |  1 PROGRAMD.S    178 | Code        | 00 |  2      |    3 | 00/01A9 : 8D 1D 1F    |             STA   L1EE5          
  227 |  1 PROGRAMD.S    179 | Code        | 00 |         |    1 | 00/01AC : 68          |             PLA                  
  228 |  1 PROGRAMD.S    180 | Code        | 00 |  2      |    3 | 00/01AD : 8D 1F 1F    |             STA   L1EE5+2        
  229 |  1 PROGRAMD.S    181 | Code        | 00 |  2      |    3 | 00/01B0 : 20 2C 2B    |             JSR   L2AF0          
  230 |  1 PROGRAMD.S    182 | Code        | 00 |  2      |    3 | 00/01B3 : 4C C5 01    |             JMP   L01C5          
  231 |  1 PROGRAMD.S    183 | Empty       | 00 |         |    0 | 00/01B6               |                                  
  232 |  1 PROGRAMD.S    184 | Data        | 00 |         |    5 | 00/01B6 : 04 53 55 42 | L01B6       STR   'SUBD'         
      |                      |             |    |         |      |           44          |
  233 |  1 PROGRAMD.S    185 | Data        | 00 |         |    2 | 00/01BB : 00 00       | L01BB       DW    $0000          ;  ref num
  234 |  1 PROGRAMD.S    186 | Data        | 00 |  3      |    4 | 00/01BD : B6 01 00 00 |             ADRL  L01B6          ;  path name
  235 |  1 PROGRAMD.S    187 | Data        | 00 |         |    4 | 00/01C1 : 00 00 00 00 |             ADRL  $00000000      ;  reserved
  236 |  1 PROGRAMD.S    188 | Code        | 00 |         |    4 | 00/01C5 : 22 A8 00 E1 | L01C5       JSL   {$E100A8}      
  237 |  1 PROGRAMD.S    189 | Data        | 00 |         |    2 | 00/01C9 : 10 00       |             DW    $0010          ; Open
  238 |  1 PROGRAMD.S    190 | Data        | 00 |  3      |    4 | 00/01CB : BB 01 00 00 |             ADRL  L01BB          
  239 |  1 PROGRAMD.S    191 | Code        | 00 |  2      |    3 | 00/01CF : 20 5F 20    |             JSR   L2027          
  240 |  1 PROGRAMD.S    192 | Code        | 00 |  2      |    3 | 00/01D2 : AD BB 01    |             LDA   L01BB          
  241 |  1 PROGRAMD.S    193 | Code        | 00 |  2      |    3 | 00/01D5 : 8D E1 1C    |             STA   L1CA9          
  242 |  1 PROGRAMD.S    194 | Code        | 00 |  2      |    3 | 00/01D8 : 8D EF 1C    |             STA   L1CB7          
  243 |  1 PROGRAMD.S    195 | Code        | 00 |  2      |    3 | 00/01DB : 20 D9 50    |             JSR   L50A1          
  244 |  1 PROGRAMD.S    196 | Code        | 00 |  2      |    3 | 00/01DE : 4C E3 01    |             JMP   L01E3          
  245 |  1 PROGRAMD.S    197 | Empty       | 00 |         |    0 | 00/01E1               |                                  
  246 |  1 PROGRAMD.S    198 | Data        | 00 |         |    2 | 00/01E1 : 00 00       | L01E1       DW    $0000          
  247 |  1 PROGRAMD.S    199 | Code        | 00 |         |    4 | 00/01E3 : AF 34 C0 E0 | L01E3       LDAL  $E0C034        
  248 |  1 PROGRAMD.S    200 | Code        | 00 |         |    3 | 00/01E7 : 29 F0 FF    |             AND   #$FFF0         
  249 |  1 PROGRAMD.S    201 | Code        | 00 |         |    3 | 00/01EA : 09 07 00    |             ORA   #$0007         
